time,heat,light,gsr,breath
1284473884455,507,23,436,867,515,508,
1284473884457,509,26,435,867,515,508,
1284473884498,513,23,435,867,514,509,
1284473884520,510,26,435,866,515,509,
1284473884541,509,23,435,867,515,507,
1284473884582,512,27,435,867,514,509,
1284473884583,510,22,435,867,515,510,
1284473884624,508,28,435,867,515,509,
1284473884645,512,22,435,867,514,507,
1284473884667,510,27,435,866,515,507,
1284473884689,507,21,435,867,515,508,
1284473884710,510,29,435,867,514,507,
1284473884752,511,20,436,866,514,510,
1284473884774,508,30,435,867,515,508,
1284473884795,511,19,435,866,515,507,
1284473884816,510,30,435,867,515,510,
1284473884838,508,19,435,867,514,509,
1284473884861,510,32,435,867,515,508,
1284473884903,510,18,435,867,514,508,
1284473884905,508,30,435,867,515,508,
1284473884947,510,18,435,867,515,506,
1284473884968,511,32,435,867,515,508,
1284473884990,508,16,435,867,515,508,
1284473885031,510,33,435,867,515,507,
1284473885032,511,16,436,866,515,509,
1284473885073,509,33,435,867,515,509,
1284473885094,509,17,435,867,514,508,
1284473885115,512,33,435,867,515,509,
1284473885157,510,15,436,867,515,509,
1284473885158,509,35,435,866,515,507,
1284473885199,512,15,435,866,514,509,
1284473885222,509,35,435,867,515,509,
1284473885245,509,14,435,867,515,507,
1284473885266,511,34,435,867,515,506,
1284473885287,508,13,435,867,515,508,
1284473885310,509,36,435,867,515,507,
1284473885352,512,14,435,867,515,508,
1284473885374,509,36,436,866,515,510,
1284473885395,509,13,435,867,515,507,
1284473885417,511,38,435,867,515,508,
1284473885438,510,13,436,867,515,509,
1284473885480,509,37,435,867,515,508,
1284473885482,510,12,435,867,515,508,
1284473885523,510,37,435,867,515,507,
1284473885544,508,12,435,867,515,507,
1284473885565,511,40,435,867,515,508,
1284473885608,510,10,436,866,514,510,
1284473885609,509,38,435,867,515,509,
1284473885650,509,11,435,867,514,506,
1284473885671,510,38,435,867,515,509,
1284473885698,508,10,435,867,515,508,
1284473885719,510,40,435,867,515,508,
1284473885740,512,10,435,867,514,510,
1284473885782,509,38,435,867,515,505,
1284473885783,508,11,435,867,515,506,
1284473885824,512,39,435,867,515,510,
1284473885846,509,8,435,866,515,510,
1284473885867,509,43,435,867,515,506,
1284473885889,510,7,435,867,514,508,
1284473885911,512,43,435,867,514,508,
1284473885932,508,5,435,867,514,506,
1284473885967,507,40,435,867,515,506,
1284473885990,511,10,435,866,514,509,
1284473886014,512,39,435,867,515,510,
1284473886056,508,11,435,866,515,508,
1284473886057,511,38,435,867,514,506,
1284473886098,509,8,435,866,514,509,
1284473886119,508,32,435,867,515,507,
1284473886140,510,18,435,867,515,507,
1284473886161,510,30,435,867,515,507,
1284473886182,508,17,435,867,515,507,
1284473886204,510,32,435,867,515,508,
1284473886250,511,19,435,867,514,509,
1284473886271,509,29,435,867,515,509,
1284473886294,509,19,435,867,515,506,
1284473886315,509,28,435,866,514,508,
1284473886336,509,20,435,867,515,509,
1284473886358,509,30,435,867,515,508,
1284473886379,510,20,435,867,514,507,
1284473886421,509,27,435,867,515,508,
1284473886424,509,21,435,867,515,508,
1284473886465,511,28,435,867,514,510,
1284473886486,511,21,435,866,515,509,
1284473886508,510,27,435,867,515,507,
1284473886549,510,23,435,867,514,509,
1284473886550,510,26,435,867,514,510,
1284473886591,508,24,435,867,515,506,
1284473886612,510,26,435,867,514,507,
1284473886633,511,23,435,867,514,506,
1284473886674,509,26,435,867,515,507,
1284473886695,511,25,435,866,514,509,
1284473886717,510,23,435,867,514,509,
1284473886738,509,25,435,867,515,507,
1284473886762,511,24,435,867,514,507,
1284473886783,511,25,435,867,514,510,
1284473886804,509,24,436,866,515,508,
1284473886825,511,28,435,867,515,509,
1284473886866,512,21,435,867,514,510,
1284473886887,509,27,435,867,515,507,
1284473886909,508,22,436,867,515,508,
1284473886950,510,27,435,867,514,509,
1284473886951,508,21,435,867,514,507,
1284473886992,510,30,435,867,514,508,
1284473887013,511,19,435,867,514,508,
1284473887034,508,29,435,867,515,508,
1284473887076,510,21,435,867,515,508,
1284473887077,511,29,435,867,514,509,
1284473887118,509,19,435,867,515,507,
1284473887140,510,31,435,866,515,504,
1284473887162,509,18,435,866,515,509,
1284473887183,509,31,435,866,516,507,
1284473887204,510,19,435,867,514,507,
1284473887227,511,31,435,866,515,507,
1284473887268,509,17,435,866,515,506,
1284473887289,510,32,435,867,515,509,
1284473887311,511,15,435,866,514,510,
1284473887332,509,32,435,867,515,508,
1284473887354,510,17,435,867,515,509,
1284473887396,511,31,435,867,514,508,
1284473887396,507,15,435,867,515,507,
1284473887438,508,35,435,867,515,508,
1284473887461,511,14,435,867,514,508,
1284473887482,508,34,435,866,515,507,
1284473887524,509,15,435,867,514,505,
1284473887525,511,35,435,867,514,510,
1284473887567,509,14,435,866,515,509,
1284473887588,509,36,435,867,515,507,
1284473887610,511,12,435,867,514,508,
1284473887631,509,35,435,866,515,507,
1284473887653,509,14,435,867,515,508,
1284473887695,511,36,435,867,514,508,
1284473887716,508,12,435,867,515,508,
1284473887737,509,38,435,867,515,508,
1284473887758,512,11,435,867,514,510,
1284473887779,509,37,435,867,515,508,
1284473887801,508,12,435,867,515,507,
1284473887843,511,37,435,867,514,508,
1284473887844,509,10,435,866,515,507,
1284473887885,509,38,435,867,515,507,
1284473887906,511,10,435,866,514,508,
1284473887928,508,38,435,866,515,508,
1284473887969,508,11,435,866,515,507,
1284473887990,511,38,435,867,514,507,
1284473888011,509,10,435,867,515,509,
1284473888032,509,41,435,867,515,509,
1284473888053,511,9,435,867,514,508,
1284473888075,510,41,435,866,514,507,
1284473888116,508,6,435,866,515,508,
1284473888137,511,45,435,867,515,506,
1284473888159,511,7,435,866,514,507,
1284473888180,509,41,435,866,515,507,
1284473888201,509,10,435,867,515,507,
1284473888243,512,39,435,866,514,507,
1284473888244,509,10,435,866,515,509,
1284473888285,509,40,435,866,515,507,
1284473888306,511,9,435,866,515,509,
1284473888328,510,31,435,866,515,510,
1284473888349,509,17,435,866,515,507,
1284473888371,511,33,435,866,515,506,
1284473888414,510,16,435,866,514,509,
1284473888435,509,32,435,866,515,508,
1284473888456,510,18,435,867,514,508,
1284473888478,511,30,435,866,515,509,
1284473888499,509,19,435,866,514,505,
1284473888520,509,31,435,866,515,507,
1284473888561,512,19,435,866,514,510,
1284473888582,509,29,435,866,515,508,
1284473888604,509,21,435,866,515,507,
1284473888645,511,27,435,867,515,506,
1284473888646,507,20,435,867,515,507,
1284473888688,511,29,435,867,515,507,
1284473888690,512,20,435,866,515,510,
1284473888731,508,28,435,866,515,508,
1284473888752,509,21,435,867,515,505,
1284473888773,510,27,435,866,514,508,
1284473888815,509,22,435,866,515,507,
1284473888836,509,28,435,866,515,506,
1284473888857,512,22,435,867,514,509,
1284473888878,509,24,435,866,515,507,
1284473888899,507,24,435,866,514,507,
1284473888921,512,25,435,867,514,508,
1284473888964,510,24,435,866,515,508,
1284473888965,509,26,435,866,515,508,
1284473889007,512,24,435,866,514,508,
1284473889028,510,23,435,866,515,509,
1284473889049,508,27,435,867,515,508,
1284473889091,511,22,435,866,514,508,
1284473889091,509,26,435,866,515,508,
1284473889133,507,23,435,866,515,506,
1284473889154,511,27,435,866,514,509,
1284473889175,510,22,435,866,515,510,
1284473889217,508,28,435,866,515,507,
1284473889218,510,20,435,867,514,507,
1284473889260,511,28,435,866,515,509,
1284473889281,509,22,435,866,515,509,
1284473889302,511,28,435,867,515,507,
1284473889325,511,19,435,866,515,509,
1284473889346,507,30,435,867,515,507,
1284473889369,510,19,435,867,514,507,
1284473889410,511,30,435,866,515,509,
1284473889433,508,19,435,866,515,509,
1284473889454,511,32,434,867,514,508,
1284473889475,511,17,435,866,515,509,
1284473889496,507,31,435,866,515,508,
1284473889538,509,18,435,867,515,506,
1284473889540,513,32,435,866,515,509,
1284473889582,508,18,435,866,515,510,
1284473889603,509,32,435,866,515,506,
1284473889624,510,16,435,866,514,507,
1284473889665,510,33,435,866,515,509,
1284473889665,510,17,435,867,515,508,
1284473889706,512,33,435,866,515,509,
1284473889728,509,15,436,866,515,507,
1284473889749,509,33,434,867,515,507,
1284473889770,513,15,435,866,515,508,
1284473889811,510,35,435,866,515,510,
1284473889832,509,15,435,866,515,508,
1284473889853,511,34,435,866,515,505,
1284473889874,508,13,435,866,515,508,
1284473889895,510,36,435,866,514,507,
1284473889936,512,14,435,867,515,508,
1284473889937,511,36,435,866,515,510,
1284473889978,508,12,435,866,515,505,
1284473890019,509,36,435,866,515,507,
1284473890020,510,12,435,866,515,508,
1284473890061,507,37,435,866,515,507,
1284473890082,511,12,435,867,515,507,
1284473890103,510,36,435,866,515,507,
1284473890124,507,12,435,866,515,508,
1284473890145,511,38,435,866,514,508,
1284473890165,509,11,435,866,515,509,
1284473890206,509,39,435,866,515,507,
1284473890228,512,10,435,866,515,507,
1284473890249,508,38,435,866,515,510,
1284473890290,509,10,435,867,515,507,
1284473890290,511,39,435,867,515,507,
1284473890332,510,9,435,866,514,508,
1284473890352,507,42,435,866,515,509,
1284473890373,509,7,435,866,515,508,
1284473890394,513,44,435,866,514,509,
1284473890435,510,4,435,866,514,510,
1284473890435,510,41,435,867,515,508,
1284473890476,511,8,435,866,514,508,
1284473890497,511,34,435,866,515,506,
1284473890518,507,14,435,866,515,507,
1284473890559,511,36,435,867,514,506,
1284473890560,512,15,435,866,515,509,
1284473890601,509,34,435,866,515,509,
1284473890622,510,16,435,866,515,508,
1284473890645,511,33,435,866,514,509,
1284473890666,508,16,435,866,515,509,
1284473890687,509,32,435,867,515,510,
1284473890729,511,17,435,867,515,508,
1284473890750,508,31,435,866,515,508,
1284473890771,509,18,435,867,515,508,
1284473890792,511,31,435,866,514,509,
1284473890833,509,18,435,866,515,510,
1284473890834,509,30,435,866,515,506,
1284473890875,510,19,435,866,515,508,
1284473890896,510,30,435,866,515,506,
1284473890917,509,20,435,866,515,508,
1284473890959,511,30,435,866,514,509,
1284473890960,510,19,435,866,515,509,
1284473891001,509,29,435,866,515,508,
1284473891022,511,21,435,866,515,509,
1284473891045,509,27,435,866,515,509,
1284473891066,509,22,435,867,515,506,
1284473891087,512,28,435,866,515,508,
1284473891129,510,20,435,866,514,510,
1284473891150,509,26,435,866,515,507,
1284473891172,510,23,435,866,514,507,
1284473891194,511,26,435,866,514,509,
1284473891215,510,23,435,866,515,507,
1284473891236,511,27,434,866,514,508,
1284473891277,510,23,435,866,514,509,
1284473891298,508,25,435,866,515,508,
1284473891319,510,25,435,866,515,507,
1284473891361,511,23,435,866,514,508,
1284473891362,508,25,435,866,515,508,
1284473891403,510,25,435,866,515,508,
1284473891424,511,25,435,866,515,510,
1284473891445,508,22,435,866,515,508,
1284473891466,509,26,435,866,515,504,
1284473891487,510,22,435,866,515,508,
1284473891529,509,27,435,866,515,508,
1284473891550,508,23,435,866,515,507,
1284473891571,510,27,435,866,514,509,
1284473891592,508,19,435,866,515,506,
1284473891633,507,29,435,866,515,507,
1284473891633,511,21,435,866,514,509,
1284473891675,510,28,435,866,515,509,
1284473891696,508,21,435,867,515,509,
1284473891717,511,28,435,866,514,507,
1284473891758,508,17,435,866,515,508,
1284473891760,508,32,435,866,515,507,
1284473891801,510,19,435,866,514,509,
1284473891824,510,30,435,866,515,509,
1284473891845,508,19,435,866,515,507,
1284473891866,510,31,435,866,514,509,
1284473891888,510,16,435,866,515,507,
1284473891931,508,33,435,866,515,507,
1284473891952,511,18,435,866,514,509,
1284473891973,510,31,435,866,514,509,
1284473891995,507,17,435,866,515,507,
1284473892016,510,34,435,866,514,507,
1284473892037,512,15,435,866,514,510,
1284473892081,509,34,435,866,515,508,
1284473892082,510,16,435,866,514,510,
1284473892123,511,33,435,866,515,508,
1284473892144,508,15,435,866,515,507,
1284473892166,510,36,434,866,514,508,
1284473892207,513,13,435,866,514,509,
1284473892208,508,35,435,866,516,508,
1284473892249,508,14,435,866,515,507,
1284473892270,512,35,435,866,515,509,
1284473892291,508,14,435,866,515,508,
1284473892312,510,37,435,866,515,508,
1284473892354,511,12,435,866,514,510,
1284473892375,509,37,435,866,516,509,
1284473892396,508,13,434,866,515,507,
1284473892417,511,37,435,866,514,508,
1284473892438,509,12,435,866,515,508,
1284473892481,509,38,435,866,514,508,
1284473892482,512,10,435,866,515,508,
1284473892523,508,38,435,866,515,508,
1284473892544,510,12,435,866,514,509,
1284473892565,513,38,435,866,515,508,
1284473892608,507,10,435,866,515,508,
1284473892609,508,39,435,866,515,507,
1284473892651,512,10,435,866,514,509,
1284473892672,509,39,435,866,515,510,
1284473892695,509,10,435,866,514,507,
1284473892716,511,39,435,866,515,507,
1284473892738,509,10,435,866,515,510,
1284473892781,510,41,435,866,515,508,
1284473892781,511,9,435,866,514,507,
1284473892823,510,41,435,866,515,508,
1284473892844,508,6,435,866,515,507,
1284473892865,510,45,435,866,515,506,
1284473892886,511,5,435,866,515,507,
1284473892929,509,40,435,866,515,509,
1284473892930,510,10,435,866,515,508,
1284473892971,511,39,435,866,515,509,
1284473892975,509,9,435,866,515,509,
1284473893016,509,33,435,866,515,507,
1284473893038,511,16,435,866,514,507,
1284473893061,510,31,435,866,515,508,
1284473893102,508,18,435,866,515,505,
1284473893103,510,31,435,866,514,507,
1284473893144,511,18,435,866,515,509,
1284473893165,509,31,435,866,514,509,
1284473893186,511,18,435,866,514,508,
1284473893207,511,29,435,866,515,508,
1284473893248,507,20,435,866,515,508,
1284473893269,510,29,434,866,514,507,
1284473893290,511,20,435,866,515,508,
1284473893312,509,29,435,866,515,507,
1284473893333,511,21,434,867,514,505,
1284473893374,512,29,435,866,515,509,
1284473893375,508,21,435,866,515,509,
1284473893416,510,27,434,866,514,507,
1284473893437,512,22,435,866,514,507,
1284473893458,509,27,435,866,515,510,
1284473893499,510,22,435,866,515,508,
1284473893500,511,26,435,866,514,509,
1284473893542,509,22,435,866,515,508,
1284473893563,509,26,434,866,514,506,
1284473893584,512,24,435,866,515,507,
1284473893605,510,25,435,866,514,508,
1284473893628,509,24,435,866,515,506,
1284473893670,512,26,435,866,515,509,
1284473893691,511,24,435,866,515,509,
1284473893713,508,24,435,866,515,507,
1284473893734,511,27,435,866,515,507,
1284473893776,511,22,435,866,515,510,
1284473893776,509,26,435,866,515,509,
1284473893818,510,23,435,866,515,507,
1284473893839,510,26,435,866,514,509,
1284473893861,509,22,435,866,515,508,
1284473893903,508,29,435,866,515,506,
1284473893904,511,21,435,866,514,508,
1284473893945,509,28,435,866,515,506,
1284473893967,509,22,435,866,514,506,
1284473893988,511,29,435,866,514,510,
1284473894010,510,19,435,866,514,509,
1284473894031,509,30,435,866,515,507,
1284473894072,511,19,435,866,514,507,
1284473894095,510,30,435,866,515,509,
1284473894116,510,20,434,866,515,508,
1284473894137,511,30,435,866,515,509,
1284473894158,510,17,435,866,515,510,
1284473894179,508,32,435,866,516,505,
1284473894220,509,18,435,866,514,507,
1284473894221,512,31,435,866,515,508,
1284473894263,509,18,435,866,516,506,
1284473894284,511,33,435,866,514,507,
1284473894305,512,15,435,866,514,507,
1284473894349,508,34,435,866,515,508,
1284473894349,511,16,435,866,515,508,
1284473894390,510,32,435,866,514,508,
1284473894411,509,17,435,866,515,508,
1284473894432,512,34,435,866,514,507,
1284473894473,511,14,435,866,515,509,
1284473894495,509,35,435,866,515,508,
1284473894516,511,15,434,866,514,509,
1284473894537,512,35,435,866,515,509,
1284473894559,508,14,435,866,514,506,
1284473894580,509,36,435,866,514,507,
1284473894622,511,12,435,866,515,508,
1284473894623,508,36,434,866,515,508,
1284473894665,508,14,435,866,514,507,
1284473894686,511,36,435,866,515,508,
1284473894707,507,13,435,866,515,509,
1284473894748,509,37,434,866,515,508,
1284473894749,512,11,435,866,515,508,
1284473894790,508,38,435,866,515,507,
1284473894800,509,12,435,866,515,507,
1284473894841,512,37,434,866,514,509,
1284473894862,509,10,435,866,515,508,
1284473894883,508,39,435,866,515,507,
1284473894924,511,11,435,866,514,507,
1284473894926,509,38,435,866,515,508,
1284473894967,508,10,434,866,515,507,
1284473894989,511,38,435,866,514,507,
1284473895011,509,9,435,866,514,509,
1284473895032,508,43,435,866,515,508,
1284473895053,510,7,435,866,515,507,
1284473895074,512,43,435,866,514,508,
1284473895115,510,5,435,866,515,509,
1284473895136,510,41,435,866,515,507,
1284473895157,511,10,435,866,515,508,
1284473895178,510,40,435,866,515,510,
1284473895199,508,9,435,866,515,507,
1284473895241,511,35,434,866,515,506,
1284473895262,512,16,435,866,515,508,
1284473895283,508,34,435,866,515,508,
1284473895305,510,16,434,866,514,507,
1284473895329,512,32,435,866,515,509,
1284473895350,507,16,435,866,515,506,
1284473895371,508,33,435,866,515,506,
1284473895416,512,17,435,866,515,508,
1284473895437,509,31,435,866,515,509,
1284473895458,508,19,434,866,514,508,
1284473895480,512,31,435,866,514,508,
1284473895502,510,18,435,866,515,510,
1284473895523,509,30,435,866,515,508,
1284473895566,511,18,435,866,514,507,
1284473895587,509,29,435,866,515,508,
1284473895608,509,20,435,866,515,508,
1284473895629,512,30,435,866,514,508,
1284473895650,511,20,435,866,515,510,
1284473895691,509,27,435,866,515,507,
1284473895693,509,21,434,866,515,508,
1284473895734,511,27,435,866,514,510,
1284473895756,508,21,435,866,516,507,
1284473895779,509,27,434,866,515,507,
1284473895820,511,22,435,866,515,508,
1284473895821,508,27,435,866,515,509,
1284473895862,509,23,434,866,514,507,
1284473895883,510,25,435,866,515,509,
1284473895904,508,23,435,866,515,508,
1284473895925,509,25,435,866,515,504,
1284473895947,510,24,435,866,515,509,
1284473895989,510,24,435,866,515,510,
1284473896011,510,25,434,866,515,506,
1284473896032,510,23,435,866,514,506,
1284473896053,509,25,434,866,515,508,
1284473896074,510,25,434,866,515,506,
1284473896096,512,26,435,866,515,508,
1284473896138,509,22,435,866,515,509,
1284473896141,510,28,434,866,515,509,
1284473896183,510,22,435,866,515,508,
1284473896204,508,26,435,866,515,508,
1284473896225,509,22,435,866,515,506,
1284473896266,510,28,434,866,515,508,
1284473896267,508,19,435,866,515,508,
1284473896308,509,30,434,866,515,507,
1284473896330,511,20,435,866,514,509,
1284473896351,509,28,435,866,515,507,
1284473896392,508,20,434,866,515,506,
1284473896394,511,31,435,866,515,508,
1284473896435,509,18,435,866,514,507,
1284473896456,510,32,435,866,515,507,
1284473896478,512,18,435,866,514,509,
1284473896499,509,30,435,866,515,509,
1284473896540,508,17,435,866,515,507,
1284473896541,511,32,434,866,515,509,
1284473896582,509,16,435,866,515,509,
1284473896604,508,33,435,866,515,506,
1284473896625,511,17,435,866,515,507,
1284473896666,511,32,435,866,515,509,
1284473896667,508,16,434,866,515,508,
1284473896708,510,34,434,866,515,507,
1284473896729,510,14,435,866,514,509,
1284473896750,509,35,435,866,515,507,
1284473896792,511,16,435,866,515,508,
1284473896793,511,34,435,866,514,510,
1284473896835,509,14,435,866,516,508,
1284473896857,509,36,434,866,515,508,
1284473896879,511,12,435,866,514,508,
1284473896900,509,36,435,866,515,506,
1284473896922,509,15,435,867,514,508,
1284473896945,512,35,434,866,514,508,
1284473896986,508,12,435,866,515,508,
1284473897007,507,38,434,866,515,506,
1284473897029,512,11,434,866,514,509,
1284473897051,509,37,435,866,515,509,
1284473897072,508,12,434,866,515,507,
1284473909682,512,6,434,866,515,508,
1284473909689,510,43,435,866,514,510,
1284473911176,509,6,435,866,535¸508,42,435,867,514,508,
1284473911197,508,7,435,867,515,509,
1284473911220,510,41,434,867,515,507,
1284473911242,510,9,435,867,514,508,
1284473911264,508,32,435,866,515,508,
1284473911286,510,18,434,867,514,508,
1284473911328,512,33,435,867,515,508,
1284473911329,509,16,435,867,515,509,
1284473911380,509,32,434,867,515,508,
1284473911402,511,17,434,867,514,509,
1284473911424,509,31,435,867,515,510,
1284473911445,510,19,434,867,515,508,
1284473911467,512,29,434,867,515,507,
1284473911488,508,19,435,867,515,508,
1284473911509,510,30,434,867,514,507,
1284473911550,512,20,435,867,514,507,
1284473911571,510,29,435,866,515,509,
1284473911592,509,21,434,867,515,507,
1284473911614,511,28,434,867,514,509,
1284473911636,509,21,435,866,515,510,
1284473911677,508,28,434,867,514,508,
1284473911678,511,21,434,867,515,507,
1284473911720,509,26,435,867,515,507,
1284473911741,508,23,434,867,515,508,
1284473911762,511,27,435,867,514,509,
1284473911803,509,22,435,867,515,508,
1284473911824,508,25,434,867,515,507,
1284473911846,510,23,435,867,515,506,
1284473911871,509,24,435,867,515,509,
1284473911893,508,24,434,867,515,507,
1284473911915,512,25,434,867,514,508,
1284473911937,510,25,435,867,515,510,
1284473911978,509,23,434,867,515,507,
1284473912000,511,26,435,867,514,508,
1284473912021,510,22,435,867,515,510,
1284473912043,508,26,435,867,514,507,
1284473912065,512,23,434,867,514,508,
1284473912087,510,27,434,867,515,508,
1284473912112,508,22,434,867,515,508,
1284473912133,511,29,434,867,515,508,
1284473912175,509,20,435,867,515,510,
1284473912196,508,29,434,867,514,507,
1284473912218,510,20,434,867,515,504,
1284473912239,508,28,435,867,514,509,
1284473912260,508,20,434,867,515,507,
1284473912303,510,31,434,867,515,508,
1284473912304,511,17,435,867,514,510,
1284473912346,509,29,435,867,515,506,
1284473912368,508,19,434,867,515,506,
1284473912389,511,32,434,867,515,510,
1284473912432,510,17,435,867,515,509,
1284473912434,510,32,434,867,515,507,
1284473912476,511,16,435,867,514,507,
1284473912477,508,32,435,867,515,508,
1284473912519,509,18,434,867,515,508,
1284473912541,512,33,434,867,515,509,
1284473912563,510,15,435,867,515,508,
1284473912589,510,34,435,867,515,505,
1284473912615,511,16,434,867,515,509,
1284473912640,511,33,435,868,514,510,
1284473912662,509,15,435,867,515,507,
1284473912704,511,35,434,867,515,507,
1284473912704,510,13,435,867,514,508,
1284473912746,510,36,434,867,515,506,
1284473912767,511,15,435,867,515,507,
1284473912788,511,35,435,867,515,510,
1284473912829,509,13,434,867,515,507,
1284473912830,510,37,434,867,515,509,
1284473912873,509,12,435,867,515,510,
1284473912894,509,37,435,867,515,508,
1284473912916,510,12,434,867,515,507,
1284473912937,509,37,435,867,514,508,
1284473912959,509,12,434,867,515,508,
1284473913000,511,39,435,867,515,508,
1284473913021,511,10,435,867,515,509,
1284473913042,509,37,435,867,515,507,
1284473913063,511,11,435,867,515,506,
1284473913086,511,39,435,867,515,510,
